Book Title,Authors,Chapter Title,Date of Highlight,Book URL,Chapter URL,Highlight URL,Highlight,Personal Note
"Learning React, 2nd Edition",Alex Banks...,7. Enhancing Components with Hooks,2020-06-18,https://learning.oreilly.com/library/view/learning-react-2nd/9781492051718/,https://learning.oreilly.com/library/view/learning-react-2nd/9781492051718/ch07.html,https://learning.oreilly.com/a/learning-react-2nd/46088535/,Refs persist between renders but don’t trigger re-renders,
"Learning React, 2nd Edition",Alex Banks...,7. Enhancing Components with Hooks,2020-06-18,https://learning.oreilly.com/library/view/learning-react-2nd/9781492051718/,https://learning.oreilly.com/library/view/learning-react-2nd/9781492051718/ch07.html,https://learning.oreilly.com/a/learning-react-2nd/46088539/,"we discussed useRef, a hook that’s often used to access the values of DOM nodes. These are particularly useful with form elements. If I need to submit the value of an input with a form, I can capture it with a ref:

const txtTitle = useRef();

Once I create the ref, I’ll add it to the input field:

<input ref={txtTitle} type=""text"" placeholder=""color title..."" required />

Then I can submit using the .current property:

const submit = e => {
  e.preventDefault();
  const title = txtTitle.current.value;
  txtTitle.current.value = """";
};",
"Learning React, 2nd Edition",Alex Banks...,7. Enhancing Components with Hooks,2020-06-18,https://learning.oreilly.com/library/view/learning-react-2nd/9781492051718/,https://learning.oreilly.com/library/view/learning-react-2nd/9781492051718/ch07.html,https://learning.oreilly.com/a/learning-react-2nd/46088683/,ave a good sense of what happens when we render a component. A component is simply a function that usually takes in state and/or props and always renders a user interface. Renders occur when the app first loads and when props and state values change. ,
"Learning React, 2nd Edition",Alex Banks...,6. React State Management,2020-06-18,https://learning.oreilly.com/library/view/learning-react-2nd/9781492051718/,https://learning.oreilly.com/library/view/learning-react-2nd/9781492051718/ch06.html,https://learning.oreilly.com/a/learning-react-2nd/46086893/,"every single component. Having
state data distributed throughout too many of your components will make
it harder to track down bugs and make changes within your application.
This occurs because it is hard to keep track of where the state values
live within your component tree. It is easier to understand your
application's state, or state for a specific feature, if we were to
manage it from one location. There are several approaches to this
methodology and the first one we will analyze is storing state at the
root of you",
"Learning React, 2nd Edition",Alex Banks...,6. React State Management,2020-06-18,https://learning.oreilly.com/library/view/learning-react-2nd/9781492051718/,https://learning.oreilly.com/library/view/learning-react-2nd/9781492051718/ch06.html,https://learning.oreilly.com/a/learning-react-2nd/46086894/,"It is not a great idea to use state in every single component. Having
state data distributed throughout too many of your components will make
it harder to track down bugs and make changes within your application.
This occurs because it is hard to keep track of where the state values
live within your component tree. It is easier to understand your
application's state, or state for a specific feature, if we were to
manage it from one location. There are several approaches to this",
"Learning React, 2nd Edition",Alex Banks...,6. React State Management,2020-06-18,https://learning.oreilly.com/library/view/learning-react-2nd/9781492051718/,https://learning.oreilly.com/library/view/learning-react-2nd/9781492051718/ch06.html,https://learning.oreilly.com/a/learning-react-2nd/46086896/,"The context provider can place an object into context, but it can't
mutate the values in context on its own. It needs some help from a
parent component. The trick is to create a stateful component that
renders a context provider. When the state of the stateful component
changes it will re-render the context provider with new context data.
Any of the context providers children will also be re-rendered with the
new context data.",
"Learning React, 2nd Edition",Alex Banks...,6. React State Management,2020-06-18,https://learning.oreilly.com/library/view/learning-react-2nd/9781492051718/,https://learning.oreilly.com/library/view/learning-react-2nd/9781492051718/ch06.html,https://learning.oreilly.com/a/learning-react-2nd/46086898/,"Hooks provide software developers with the stimulation that they need to
stay motivated and enjoy front end programming. This is primarily
because they are an awesome tool for separating concerns. Now React
components only need to concern themselves with rendering other react
components and keeping the user interface up to data. React hooks can
concern themselves with the logic that is required to make the app work.
Both UI and hooks can be developed separately, tested separately, even
deployed separately.",
"Learning React, 2nd Edition",Alex Banks...,5. React with JSX,2020-06-18,https://learning.oreilly.com/library/view/learning-react-2nd/9781492051718/,https://learning.oreilly.com/library/view/learning-react-2nd/9781492051718/ch05.html,https://learning.oreilly.com/a/learning-react-2nd/46108468/,"webpack is billed as a module bundler. A module bundler takes all of our
different files (JavaScript, LESS, CSS, JSX, ESNext, and so on) and
turns them into a single file. The two main benefits of bundling are
",
"Learning React, 2nd Edition",Alex Banks...,7. Enhancing Components with Hooks,2020-06-18,https://learning.oreilly.com/library/view/learning-react-2nd/9781492051718/,https://learning.oreilly.com/library/view/learning-react-2nd/9781492051718/ch07.html,https://learning.oreilly.com/a/learning-react-2nd/46088687/,"useReducer takes in the reducer function and the initial state, false",
"Learning React, 2nd Edition",Alex Banks...,7. Enhancing Components with Hooks,2020-06-18,https://learning.oreilly.com/library/view/learning-react-2nd/9781492051718/,https://learning.oreilly.com/library/view/learning-react-2nd/9781492051718/ch07.html,https://learning.oreilly.com/a/learning-react-2nd/46088689/,"Instead of useState in the component, we’ll use useReducer",
